User-ID,Location,Age
14833,"chalfont, pennsylvania, usa",52.0
14834,"elk grove village, illinois, usa",32.0
14838,"tehran, tehran, iran",52.0
14839,"cairo, n/a, egypt",52.0
14840,"donostia-san sebastian, guipuzcoa, spain",22.0
14841,"cairo, n/a, egypt",19.0
14843,"hollywood, florida, usa",33.0
14845,"bordeaux, gironde, france",23.0
14847,"gainesville, georgia, usa",29.0
14848,"vineland, new jersey, usa",43.0
14850,"kanazawa, ishikawa-ken, japan",21.0
14851,"hull, england, united kingdom",33.0
14855,"franklin, tennessee, usa",24.0
14856,"cowes, isle of wight, united kingdom",30.0
14857,"cardiff by the sea, california, usa",56.0
14858,"buenos aires, busnoes aires, argentina",16.0
14859,", ,",37.0
14860,"beverly, massachusetts, usa",42.0
14861,"barcelona, n/a, spain",27.0
14862,"kolkata, australian capital territory, india",17.0
14863,"birmingham, england, united kingdom",63.0
14864,"granada, granada, spain",50.0
14865,"bloomingdale, illinois, usa",35.0
14867,"palmerston north, n/a, new zealand",31.0
14872,"fall river, massachusetts, usa",34.0
14875,"baton rouge, louisiana, usa",18.0
14879,"arezzo, toscana, italy",26.0
14883,"strzelin, lower silesia, poland",27.0
14884,"arhnem, gelderland, netherlands",18.0
14887,"verona, veneto, italy",29.0
14888,"marietta, georgia, usa",53.0
14889,"mie machi, oita ken, japan",24.0
14891,"aberdeen, scotland, united kingdom",35.0
14892,"san francisco, california, usa",22.0
14893,"harrodsburg, kentucky, usa",16.0
14894,"plymouth, massachusetts, usa",21.0
14895,"saint laurent, quebec, canada",16.0
14897,"shiki, saitama, japan",24.0
14899,"skokie, illinois, usa",24.0
14900,"istanbul, n/a, turkey",19.0
14901,"montréal, quebec, canada",32.0
14902,"£ódÿ, n/a, poland",22.0
14905,"kraków, n/a, poland",17.0
14906,"madrid, nebraska, spain",25.0
14907,"estella-lizarra, navarra, spain",25.0
14909,"omaha, nebraska, usa",52.0
14911,"lahore, punjab, pakistan",22.0
14912,"ahmedabad, montana, india",23.0
14913,"hamburg, hamburg, germany",40.0
14914,"virginia beach, virginia, usa",42.0
14916,"coledale, new south wales, australia",34.0
14918,"westfield, massachusetts, usa",20.0
14919,"sevilla, español, spain",42.0
14921,"sevilla, california, spain",43.0
14922,"reading, england, united kingdom",33.0
14923,"sevilla, andalucia, españa",17.0
14926,"leichlingen, nordrhein-westfalen, germany",20.0
14932,"hixson, tennessee, usa",28.0
14933,"jamestown, north carolina, usa",31.0
14934,"kigali, n/a, rwanda",28.0
14935,"aberdeen, maryland, usa",16.0
14936,"saint louis, missouri, usa",44.0
14937,"winnipeg, manitoba, canada",26.0
14938,"jena, thueringen, germany",21.0
14940,"sydney, new south wales, australia",26.0
14943,"charleston, south carolina, usa",34.0
14944,"florida, new york, usa",27.0
14945,"roma, lazio, italy",42.0
14946,"barcelona, catalunya, spain",46.0
14947,"montgomery, alabama, usa",21.0
14948,"rochester, new york, usa",35.0
14950,"treviso, veneto, italy",38.0
14952,"reading, england, united kingdom",25.0
14953,"oslo, oslo, norway",26.0
14955,"bardstown, kentucky, usa",37.0
14956,"rr#5 bridgewater, nova scotia, canada",20.0
14958,"lezo, euskadi, spain",39.0
14959,"parkville, maryland, usa",36.0
14961,"oviedo, asturias, spain",19.0
14967,"n. ft. myers, florida, usa",64.0
14968,"akure,, ondo state, nigeria",29.0
14971,"santa monica, california, usa",54.0
14972,"hradec králové, bohemia, czech republic",26.0
14973,"portland, oregon, usa",50.0
14974,"hyderabad, pakistan, pakistan",22.0
14976,"toronto, ontario, canada",23.0
14977,"austin, texas, usa",24.0
14978,"eugene, oregon, usa",21.0
14979,"novi, michigan, usa",41.0
14983,"st agnes, south australia, australia",54.0
14984,"philadelphia, pennsylvania, usa",25.0
14986,"sammamish, washington, usa",59.0
14988,"longview, texas, usa",37.0
14990,"bonn, nordrhein-westfalen, germany",49.0
14991,"rawalpindi, n/a, pakistan",34.0
14992,"london, england, united kingdom",24.0
14993,"wateringen, zuid holland, netherlands",46.0
14994,"irbid, n/a, jordan",25.0
14995,"bandung, n/a, indonesia",19.0
14997,"al-husn, irbid, jordan",25.0
14998,"canton, georgia, usa",25.0
14999,"kuala lumpur, wilayah persekutuan, malaysia",44.0
15001,"palm bay, florida, usa",41.0
15004,"ankara, n/a, turkey",22.0
15008,"sheffield, england, united kingdom",37.0
15009,"bridgwater, england, united kingdom",56.0
15010,"derby, england, united kingdom",16.0
15011,"chula vista, california, usa",32.0
15012,"costa mesa, california, usa",28.0
15014,"cambridge, england, united kingdom",20.0
15015,"round rock, texas, usa",46.0
15016,"sydney, new south wales, australia",22.0
15018,"madrid, madrid, spain",26.0
15019,"la ciotat, provence alpes cote d`azur, france",26.0
15021,"lake mary, florida, usa",37.0
15022,"wamego, kansas, usa",44.0
15024,"wanniassa, australian capital territory, australia",16.0
15025,"valencia, valencia, spain",40.0
15026,"jacksonville, florida, usa",19.0
15030,"hamburg, hamburg, germany",21.0
15033,"gaithersburg, maryland, usa",42.0
15035,"kettle falls, washington, usa",35.0
15038,"milano, italia, italy",21.0
15039,"santiago, región metropolitana, chile",59.0
15040,"setúbal, setúbal, portugal",29.0
15041,"toronto, ontario, canada",57.0
15042,"orlando, florida, usa",57.0
15044,"lakewood, colorado, usa",29.0
15045,"farnham, surrey, united kingdom",37.0
15046,"sydney, nova scotia, canada",25.0
15048,"golden, colorado, usa",46.0
15049,"benbrook, texas, usa",28.0
15051,"carbondale, colorado, usa",48.0
15054,"hannover, niedersachsen, germany",35.0
15055,"piscataway, new jersey, usa",24.0
15056,"marseille, emilia romagna, france",32.0
15058,"santiago de compostela, a coruña, spain",22.0
15060,"bogotá, dc, colombia",19.0
15064,"sunnyvale, california, usa",48.0
15066,"kernersville, north carolina, usa",17.0
15067,"new york, new york, usa",30.0
15069,"toronto, ontario, canada",31.0
15071,"new castle, delaware, usa",22.0
15072,"ann arbor, michigan, usa",59.0
15073,"mesa, arizona, usa",61.0
15075,"brisbane, queensland, australia",35.0
15076,"gallatin, missouri, usa",23.0
15077,"cebu, , philippines",22.0
15078,"newark, delaware, usa",19.0
15080,"whangarei, northland, new zealand",31.0
15081,"dunedin, florida, usa",25.0
15082,"sydney, new south wales, australia",22.0
15083,"ixonia, wisconsin, usa",19.0
15085,"centereach, new york, usa",18.0
15086,"los angeles, california, usa",19.0
15087,"west covina, california, usa",37.0
15088,"sydney, new south wales, australia",13.0
15089,"forchheim, bayern, germany",28.0
15090,"mcallen, texas, usa",22.0
15091,"kleinsendelbach, bayern, germany",5.0
15092,"london, england, united kingdom",18.0
15093,"davis, california, usa",21.0
15094,"guelph, ontario, canada",27.0
15097,"duesseldorf, nordrhein-westfalen, germany",39.0
15098,"köln, nordrhein-westfalen, germany",32.0
15099,"cambiago, lombardia, italy",31.0
15100,"pescara, abruzzo, italy",24.0
15101,"grootschermer, noordholland, netherlands",67.0
15104,"tarragona, españa, spain",43.0
15106,"haifa, n/a, israel",35.0
15107,"saint louis, missouri, usa",30.0
15109,"bridgend, wales, united kingdom",57.0
15110,"wetter, nordrhein-westfalen, germany",18.0
15111,"kansas city, kansas, usa",19.0
15114,"olongapo, n/a, philippines",23.0
15116,"heidelberg, baden-wuerttemberg, germany",25.0
15117,"chesapeake, virginia, usa",15.0
15118,"port jefferson station, new york, usa",1.0
15119,"misano d`adda, lombardia, italy",46.0
15121,"san diego, california, usa",54.0
15122,"paris, ile de france, france",28.0
15123,"northborough, massachusetts, usa",21.0
15124,"barcelona, barcelona, spain",60.0
15126,"winchester, kentucky, usa",49.0
15128,"prague, n/a, czech republic",22.0
15129,"hannover, niedersachsen, germany",46.0
15132,"austin, texas, usa",47.0
15134,"san sebastian, guipuzcoa, spain",38.0
15135,"shreveport, louisiana, usa",33.0
15136,"rome, lazio, italy",46.0
15137,"cincinnati, ohio, usa",31.0
15138,"jyväskylä, n/a, finland",23.0
15139,"burnaby, british columbia, canada",21.0
15141,"amsterdam, new york, usa",44.0
15142,"vaasa, etelä-pohjanmaa, finland",18.0
15143,"shaesapeake, virginia, usa",58.0
15146,"brisbane, queensland, australia",15.0
15147,"tucker, georgia, usa",37.0
15148,"murwillumbah, new south wales, australia",16.0
15149,"sant boi, barcelona, spain",28.0
15150,"zaragoza, aragón, spain",22.0
15151,"bolaños de calatrava, ciudad real, spain",22.0
15152,"bogota, cund, colombia",27.0
15153,"regensburg, bayern, germany",32.0
15155,"arlington, texas, usa",35.0
15156,"toowoomba, queensland, australia",37.0
15158,"weißenfels, sachsen-anhalt, germany",19.0
15159,"san carlos, california, usa",29.0
15161,"haltern am see, nordrhein-westfalen, germany",26.0
15162,"indiana, pennsylvania, usa",20.0
15163,"cambridge, cambridgeshire, united kingdom",21.0
15164,"dover, new hampshire, usa",21.0
15168,"ankaran, slovenia, slovenia",26.0
15169,"storrs, connecticut, usa",21.0
15170,"lille, nord, france",1.0
15173,"perth, western australia, australia",20.0
15175,"lisboa, n/a, portugal",32.0
15177,"neumarkt-st. veit, upper-bavaria, germany",32.0
15179,"beltsville, maryland, usa",54.0
15180,"san luis, slp, mexico",39.0
15181,"near osnabrück, niedersachsen, germany",37.0
15182,"accokeek, maryland, usa",18.0
15184,"pittsburgh, pennsylvania, usa",36.0
15185,"santander, cantabria, spain",20.0
15186,"vila nova de gaia, gaia, portugal",22.0
15187,"chicago, illinois, usa",29.0
15188,"cary, north carolina, usa",36.0
15189,"dresden, sachsen, germany",25.0
15190,"duesseldorf, nordrhein-westfalen, germany",32.0
15191,"ottawa, ontario, canada",23.0
15192,"glendale, california, usa",22.0
15194,"ottawa, ontario, canada",56.0
15195,"ware, massachusetts, usa",43.0
15196,"sevilla, sevilla, spain",24.0
15197,"athens, attiki, greece",40.0
15199,"brisbane, queensland, australia",41.0
15201,"mission viejo, california, usa",26.0
15202,"palma de mallorca, illes balears, spain",34.0
15204,"ibiza, , spain",46.0
15206,"rio de janeiro, rio de janeiro, brazil",52.0
15207,"alajuela, alajuela, costa rica",24.0
15209,"boves, , italy",43.0
15211,"astoria, new york, usa",52.0
15212,"athens, n/a, greece",25.0
15213,"minneapolis, minnesota, usa",23.0
15216,"ottawa, ontario, canada",27.0
15217,"espoo, , finland",42.0
15218,"saskatoon, saskatchewan, canada",15.0
15219,"vinnytsya, n/a, ukraine",45.0
15224,"wellington, n/a, new zealand",29.0
15225,"shepherdstown, west virginia, usa",20.0
15226,"forked river, new jersey, usa",44.0
15227,"silver city, new mexico, usa",58.0
15229,"young, new south wales, australia",37.0
15230,"calgary, alberta, canada",19.0
15231,"ourimbah, new south wales, australia",46.0
15232,"mississauga, ontario, canada",38.0
15233,"palatine, illinois, usa",21.0
15234,"córdoba, n/a, spain",22.0
15235,"brooklyn, new york, usa",25.0
15238,"repentigny dr. orleans, ontario, canada",23.0
15239,"barcelona, calabria, spain",24.0
15240,"lancaster, england, united kingdom",21.0
15241,"athens, georgia, usa",27.0
15242,"taranto, italy, italy",24.0
15243,"napa, california, usa",16.0
15244,"roslindale, massachusetts, usa",36.0
15246,"blackheath, new south wales, australia",64.0
15249,"copenhagen, n/a, denmark",21.0
15250,"philippsthal, hessen, germany",28.0
15251,"washington, dc, usa",27.0
15252,"codroipo, friuli venezia giulia, italy",30.0
15257,"montreal, quebec, canada",28.0
15258,"livonia, michigan, usa",26.0
15259,"north melbourne, victoria, australia",45.0
15261,"tel aviv, 44444, israel",29.0
15262,"salt lake city, utah, usa",33.0
15263,"new york, new york, usa",25.0
15264,"tsawwassen, british columbia, canada",48.0
15266,"vitoria, alava, spain",31.0
15268,"montclair, virginia, usa",35.0
15269,"somerset, new jersey, usa",34.0
15271,"campina grande, paraiba, brazil",18.0
15273,"austin, texas, usa",34.0
15274,"adelaide, south australia, australia",26.0
15275,"renton, washington, usa",31.0
15277,"cochrane, alberta, canada",38.0
15279,"toronto, ontario, canada",25.0
15280,"bernareggio, milan, italy",21.0
15282,"a coruña, galiza, spain",19.0
15284,"lambersart, nord, france",20.0
15285,"lima, lima, peru",58.0
15287,"royal oak, michigan, usa",29.0
15288,"chesapeake, virginia, usa",32.0
15289,"los angeles, california, usa",2.0
15291,"hampton falls, new hampshire, usa",20.0
15294,"bucuresti, n/a, romania",33.0
15295,"badhoevedorp, n/a, netherlands",37.0
15296,"chelmsford, massachusetts, usa",42.0
15297,"san sebastián, guipuzcoa, spain",25.0
15298,"joliet, illinois, usa",53.0
15300,"tehran, n/a, iran",23.0
15301,"niagara falls, ontario, canada",18.0
15302,"newcastle, new south wales, australia",15.0
15303,"austin, texas, usa",25.0
15304,"l´hospitalet, barcelona, spain",39.0
15305,"seattle, washington, usa",38.0
15308,"san francisco, california, usa",26.0
15309,"dunedin, otago, new zealand",48.0
15310,"pompano beach, florida, usa",29.0
15311,"pamplona, nebraska, spain",26.0
15312,"barcelona, barcelona, spain",20.0
15313,"sant cugat del vallés, barcelona, spain",43.0
15314,"porto da espada, alto alentejo,",43.0
15315,"faro, algarve, portugal",11.0
15317,"madrid, madrid, spain",51.0
15318,"madrid, madrid, spain",51.0
15319,"oviedo, asturias, spain",18.0
15320,"asmara, eritrea, n/a, eritrea",33.0
15321,"tübingen, baden-wuerttemberg, germany",39.0
15322,"madrid, madrid, spain",32.0
15323,"esparreguera, catalonia, spain",21.0
15324,"sydney, new south wales, australia",29.0
15326,"paranaque, hawaii, philippines",49.0
15329,"hebron, indiana, usa",25.0
15330,"kansas city, kansas, usa",52.0
15331,"rochefort, charentes maritimes, france",18.0
15333,"las vegas, nevada,",16.0
15334,"barcelona, barcelona, spain",63.0
15335,"new york, new york, usa",33.0
15336,"eau claire, wisconsin, usa",16.0
15337,"farmingdale, new york, usa",45.0
15338,"santiago, región metropolitana, chile",31.0
15339,"kennett square, pennsylvania, usa",38.0
15340,"phoenix, arizona, usa",27.0
15341,"kottayam, alberta, india",28.0
15342,"edmonton, baden-wuerttemberg, canada",15.0
15343,"duesseldorf, nordrhein-westfalen, germany",22.0
15345,"huntington beach, california, usa",39.0
15347,"kingston, ontario, canada",18.0
15348,"boulder, colorado, usa",21.0
15349,"saskatoon, saskatchewan, canada",21.0
15351,"salinas, california, usa",24.0
15352,"szczecin, n/a, poland",27.0
15353,"petaling jaya, selangor, malaysia",28.0
15354,"lisboa, n/a, portugal",24.0
15355,"wooster, ohio, usa",45.0
15359,"florence, south carolina, usa",32.0
15360,"bethesda, maryland, usa",47.0
15361,"bristol, pennsylvania, usa",39.0
15365,"lisboa, lisboa, portugal",23.0
15366,"st. peters, missouri, usa",18.0
15369,"texas city, ,",46.0
15371,"ludwigshafen, rheinland-pfalz, germany",32.0
15372,"valencia, valencia, spain",35.0
15373,"santa monica, california, usa",19.0
15374,"wuhan, n/a, china",23.0
15375,"a, baden-wuerttemberg, germany",30.0
15377,"skopje, n/a, macedonia",29.0
15378,"barcelona, barcelona, spain",38.0
15382,"florence, toscana, italy",25.0
15384,"paris, ils-de-france, france",21.0
15385,"edinburgh, scotland, united kingdom",26.0
15386,"winnipeg, manitoba, canada",23.0
15388,"melbourne, victoria, australia",19.0
15390,"cotuit, massachusetts, usa",21.0
15392,"mannheim, baden-wuerttemberg, germany",21.0
15394,"houston, texas, usa",42.0
15397,"buckeye, west virginia, usa",40.0
15398,"leiria, leiria, portugal",23.0
15399,"ann arbor, michigan, usa",55.0
15400,"cambridge, england, united kingdom",31.0
15402,"seattle, washington, usa",56.0
15404,"edmonton, arizona, canada",41.0
15405,"malmö, scania, sweden",48.0
15408,"cary, north carolina, usa",34.0
15409,"los angeles, california, usa",33.0
15411,"barcelona, n/a, spain",30.0
15412,"madrid, madrid, spain",17.0
15413,"elizabethtown, pennsylvania, usa",24.0
15415,"córdoba, córdoba, argentina",23.0
15418,"vitoria, álava, spain",23.0
15420,"ashford, middlesex, united kingdom",31.0
15421,"sevilla, sevilla, spain",46.0
15422,"san sebastián, guipúzcoa, spain",31.0
15423,"kennebunkport, maine, usa",73.0
15425,"salisbury, maryland, usa",27.0
15428,"myrtle beach, south carolina, usa",47.0
15429,"peterborough, ontario, canada",54.0
15432,"abu dhabi, n/a, united arab emirates",42.0
15434,"turku, n/a, finland",32.0
15435,"barcelona, barcelona, spain",33.0
15439,"winter park, florida, usa",38.0
15441,"coimbra, n/a, portugal",16.0
15442,"marburg, hessen, germany",27.0
15445,"jesolo, veneto, italy",26.0
15447,"brunei, brunei, brunei",18.0
15448,"munich, bayern, germany",26.0
15452,"milano, milano, italy",44.0
15453,"ceilandia, distrito federal, brazil",20.0
15454,"concord, massachusetts, usa",51.0
15455,"lowell, arkansas, usa",41.0
15456,"manchester, england, united kingdom",20.0
15458,"hamilton parish, n/a, bermuda",52.0
15460,"canberra, australian capital territory, australia",39.0
15463,"baltimore, maryland, usa",33.0
15464,"christchurch, n/a, new zealand",62.0
15466,"athens, athens, greece",34.0
15468,"seattle, washington, usa",34.0
15470,"carlsbad, california, usa",38.0
15473,"buenos aires, buenos aires, argentina",34.0
15474,"fayetteville, tennessee, usa",52.0
15476,"porto, porto, portugal",17.0
15479,"ottawa, ontario, canada",21.0
15481,"athens, greece, n/a, greece",32.0
15483,"arcanum, ohio, usa",16.0
15484,"lindenhurst, new york, usa",30.0
15485,"mobile, alabama, usa",62.0
15486,"troutdale, virginia, usa",53.0
15487,"neckargemuend, baden-wuerttemberg, germany",39.0
15489,"athens, n/a, greece",24.0
15490,"belton, south carolina, usa",45.0
15492,"mississauga, ontario, canada",15.0
